0.23351655291523876,0.21074885421583522,3
0.2183698208994641,0.17652960348267477,3
0.11919397903568485,0.20236779789659987,3
0.21983658476469015,0.28611141230202086,3
0.2521249095142477,0.42284405135468717,0
0.2517671865594632,0.19479874764208038,3
0.3499241870435903,0.45426475826238855,0
0.3865334472758961,0.4260938982049727,0
0.8854660412439618,0.5322688840613624,1
0.39604985682742566,0.47131536536840735,0
0.14949515586294948,0.457683933115711,0
0.23542837318742715,0.6450574048996918,2
0.3097403204237128,0.42835880185678066,0
0.032630316742207066,0.2708849600348776,0
0.2101678852914196,0.24696951238618936,3
0.1408596497950808,0.22807651069310886,3
0.20521636477812588,0.7629965256326044,2
0.1335843933560692,0.20824848876297075,3
0.04928816693536242,0.36032943489000346,0
0.6096944305101264,0.6779744453436822,1
0.31609024770298944,0.48036289626433104,0
0.3188364480754795,0.7415222446121126,2
0.29451495529976046,0.6337043739168595,2
0.048599385587913324,0.43144011073276933,0
0.356461612642898,0.6541447544023303,2
0.6085527111284796,0.6753865344254212,1
0.3958361445538946,0.44924768172241203,0
0.24289556620832364,0.7304301831105183,2
0.2476118734403805,0.7411203166136244,2
0.03852735846753785,0.5071284657096446,0
0.6876859861975825,0.6623105521995788,1
0.303598551834547,0.0882451194663475,3
0.16137632082890896,0.44220668770704574,0
0.17342482185932862,0.4904174318782175,0
0.5543866135671549,0.42740705958061076,0
0.09729814930441283,0.38756056232235203,0
0.44338747409853063,0.1819870954381796,3
0.053793242180075196,0.46828828959314983,0
0.5410324921145072,0.4272073573130497,0
0.48711800364210034,0.44536999837813196,0
0.48935061082033504,0.44577813262741195,0
0.5590075398596664,0.6354959632533251,1
0.241023037855019,0.20016074075437984,3
0.6606769254270034,0.40883863873115167,0
0.28860720177807253,0.22460230673505555,3
0.39744008329113,0.6986082299394785,2
0.09324773258403085,0.4078419055938085,0
0.20856072153108074,0.15838404122549177,3
0.13379910476266899,0.3338336691759505,0
0.31727371062835164,0.13708814994044793,3
0.3586266694901059,0.1741510795526624,3
0.23501868317302343,0.49695031041239324,0
0.3605146907926974,0.1378703734282154,3
0.06485174882138489,0.47517529152206905,0
0.40028134980689967,0.10479749325949772,3
0.5227291189878979,0.6519646233537052,1
0.7506229086496405,0.4113861280396487,0
0.4301853094582525,0.7857241949326139,2
0.6952037198217019,0.660629737186117,1
0.24543845382089702,0.6395391160588347,2
0.4367534440073523,0.1487389192372064,3
0.28821519780720495,0.4723649668535562,0
0.43100817569983396,0.4697880859978477,0
0.5449016314112451,0.41012194932843105,0
0.4775908204356649,0.7337747835906334,2
0.3693134643462036,0.09617544230010422,3
0.08750726285272414,0.5123694794762023,0
0.2688822113996635,0.17381218630939788,3
0.41378845266002307,0.6852465239164235,2
0.44575363747524466,0.7296407414207812,2
0.537733496736754,0.7696265821805066,2
0.6054452852886862,0.6374627180079807,1
0.44736351886027603,0.6110022924717905,1
0.3051089775040092,0.7846466839352161,2
0.16189957807444255,0.15018256178447797,3
0.3528840683266743,0.6900500643281036,2
0.28234027954532315,0.4746125669919955,0
0.18526210795928266,0.7678003138226289,2
0.32187918435154983,0.21764034941090626,3
0.25770782049737817,0.6909329957618985,2
0.09835720247652158,0.24248569825052346,3
0.42184361694144235,0.7548738570796348,2
0.045345675831222954,0.30670400227929495,0
0.24990854656195471,0.6030093001773577,2
0.14755302646975976,0.2416778569001976,3
0.16123542997605222,0.25963586120833926,3
0.20257590813735116,0.16499184678877044,3
0.21600549221575993,0.7900641643451747,2
0.21981631756882536,0.6372562742954074,2
0.5115182771058783,0.794096348074822,2
0.07045400756089404,0.23090300798279684,3
0.2433891542836334,0.21417911737417017,3
0.07691225644700816,0.45215457425846006,0
0.3042276510173234,0.24663340801741718,3
0.22740671657515044,0.47521720210360274,0
0.8737679675521567,0.5300906339928109,1
0.1799439322930615,0.4792894166915158,0
0.051671444224005936,0.31715565282671876,0
0.1943019651190535,0.7063657893261875,2
0.08793014445107183,0.48042208079026805,0
0.47488138046644934,0.17521854446656948,3
0.33789907772907934,0.4748392663421839,0
0.5998398261518624,0.8051908041872371,2
0.07569524665003236,0.41948533710318325,0
0.5894124174414844,0.7673955680059187,2
0.39501444280746956,0.17423212021790613,3
0.838390060071553,0.6052260610698492,1
0.7149696080207625,0.410528744745545,0
0.1520634972522289,0.384362049823891,0
0.5492060015316638,0.6547796463094765,1
0.05129348881010598,0.4723457089750618,0
0.4273858400536137,0.7091820530968405,2
0.26653468747910136,0.15085414690531085,3
0.233145329046764,0.6165247449831447,2
0.0751993881491213,0.36812297440162867,0
0.7203041945440052,0.40225739563718854,0
0.10538594207023455,0.39529154049872584,0
0.24141196214540506,0.7266254852272858,2
0.31270768593554166,0.6858869836006646,2
0.6507105164032331,0.42353582684831304,0
